product_id,product_name,brand,category,corpus_scope,vintage_label,version_id,evidence_id,evidence_kind,source_domain,source_url,source_title,source_owner,panel_acquisition_state,ocr_priority,ocr_gap_category,ocr_access_state,ocr_recommended_action,registry_priority,promotion_blocker,ground_truth_fields_missing,image_reference,ingredient_panel_visible,nutrition_panel_visible,net_weight_visible,capture_strategy,crop_target,ocr_expected_surface,private_image_map_keys,rights_review_status,allowed_public_output,candidate_only,manual_verified
spam_classic,SPAM Classic,,meat,full_corpus_shell,1980s or earlier lead,1980s_or_earlier,spam_classic__1980s_or_earlier__1029__1,panel_source_candidate,hormelfoods.com,https://www.hormelfoods.com/inspired/story/six-simple-ingredients/,Hormel Foods Six Simple Ingredients SPAM Classic story,hormelfoods.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",47,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,spam_classic__1980s_or_earlier__1029__1;spam_classic:spam_classic__1980s_or_earlier__1029__1;https://www.hormelfoods.com/inspired/story/six-simple-ingredients/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
sprite_original,Sprite Original,,beverages,full_corpus_shell,1980s or earlier lead,1980s_or_earlier,sprite_original__1980s_or_earlier__417__1,panel_source_candidate,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/581987504,Sprite Can - Unrolled Flat - 1960's - Flickr,flickr.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",47,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,sprite_original__1980s_or_earlier__417__1;sprite_original:sprite_original__1980s_or_earlier__417__1;https://www.flickr.com/photos/jasonliebigstuff/581987504,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
tang_orange,Tang Orange Drink Mix,,beverages,full_corpus_shell,1980s or earlier lead,1980s_or_earlier,tang_orange__1980s_or_earlier__580__1,panel_source_candidate,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/2629548371,"General Foods Tang label file copy, December 1971 Flickr photo",flickr.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",47,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,tang_orange__1980s_or_earlier__580__1;tang_orange:tang_orange__1980s_or_earlier__580__1;https://www.flickr.com/photos/jasonliebigstuff/2629548371,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
trix_cereal,Trix Cereal,,cereal,full_corpus_shell,1980s or earlier lead,1980s_or_earlier,trix_cereal__1980s_or_earlier__208__1,panel_source_candidate,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/2037147592/,"General Mills Trix Cereal Box with Back Panel, 1978 - Flickr",flickr.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",47,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,trix_cereal__1980s_or_earlier__208__1;trix_cereal:trix_cereal__1980s_or_earlier__208__1;https://www.flickr.com/photos/jasonliebigstuff/2037147592/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
wheaties,Wheaties,,cereal,full_corpus_shell,1980s or earlier lead,1980s_or_earlier,wheaties__1980s_or_earlier__638__1,panel_source_candidate,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4729777211,"General Mills Wheaties cereal box front and back panels, 1960s - Flickr",flickr.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",47,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,wheaties__1980s_or_earlier__638__1;wheaties:wheaties__1980s_or_earlier__638__1;https://www.flickr.com/photos/jasonliebigstuff/4729777211,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
burger_king_whopper,Burger King Whopper,,fast food,full_corpus_shell,Current SKU anchor,current_2020s,burger_king_whopper__current_2020s__746__1,panel_source_candidate,help.bk.com,https://help.bk.com/hc/en-us/articles/36913083446935-Where-can-I-view-the-nutrition-and-allergen-information-for-Burger-King-menu-items,Burger King help page for nutrition and allergen information,help.bk.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",41,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Crop the ingredient and nutrition panel together; include serving size, net weight, and manufacturer/distributor text if visible.",ingredient_or_nutrition_panel,burger_king_whopper__current_2020s__746__1;burger_king_whopper:burger_king_whopper__current_2020s__746__1;https://help.bk.com/hc/en-us/articles/36913083446935-Where-can-I-view-the-nutrition-and-allergen-information-for-Burger-King-menu-items,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
chipotle_chicken_burrito,Chipotle Chicken Burrito,,fast food,full_corpus_shell,Current SKU anchor,current_2020s,chipotle_chicken_burrito__current_2020s__669__2,panel_source_candidate,chipotle.com,https://www.chipotle.com/content/dam/chipotle/menu/nutrition/nutrition.pdf,Chipotle Nutrition PDF component rows,chipotle.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",41,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Crop the ingredient and nutrition panel together; include serving size, net weight, and manufacturer/distributor text if visible.",ingredient_or_nutrition_panel,chipotle_chicken_burrito__current_2020s__669__2;chipotle_chicken_burrito:chipotle_chicken_burrito__current_2020s__669__2;https://www.chipotle.com/content/dam/chipotle/menu/nutrition/nutrition.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
ball_park_franks,Ball Park Franks,,meat,full_corpus_shell,2010s bridge,2010s,ball_park_franks__2010s__683__2,panel_source_candidate,upcfoodsearch.com,https://upcfoodsearch.com/food-products/hot-dogs/054500193526/,Ball Park Classic Original Franks Chicken UPC Food Search record,upcfoodsearch.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,ball_park_franks__2010s__683__2;ball_park_franks:ball_park_franks__2010s__683__2;https://upcfoodsearch.com/food-products/hot-dogs/054500193526/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
bisquick_original,Bisquick Original Pancake and Baking Mix,,baking,full_corpus_shell,2010s bridge,2010s,bisquick_original__2010s__701__1,panel_source_candidate,upcitemdb.com,https://www.upcitemdb.com/upc/16000420403,Bisquick Original Pancake and Baking Mix UPCItemDB record,upcitemdb.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,bisquick_original__2010s__701__1;bisquick_original:bisquick_original__2010s__701__1;https://www.upcitemdb.com/upc/16000420403,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
cheetos_crunchy,Cheetos Crunchy,,chips,full_corpus_shell,2010s bridge,2010s,cheetos_crunchy__2010s__483__1,panel_source_candidate,customer.vaneerden.com,https://customer.vaneerden.com/Product_PDF/035453.pdf,Cheetos Crunchy Cheese Snacks Fun Size .625 oz product PDF - Van Eerden,customer.vaneerden.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,cheetos_crunchy__2010s__483__1;cheetos_crunchy:cheetos_crunchy__2010s__483__1;https://customer.vaneerden.com/Product_PDF/035453.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
chips_ahoy_original,Chips Ahoy! Original Cookies,,cookies,full_corpus_shell,2010s bridge,2010s,chips_ahoy_original__2010s__448__3,panel_source_candidate,upcfoodsearch.com,https://upcfoodsearch.com/food-products/chocolate-chip-cookies/044000032197/,"Nabisco Chips Ahoy! Cookies Original, UPC 044000032197 - UPC Food Search",upcfoodsearch.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,chips_ahoy_original__2010s__448__3;chips_ahoy_original:chips_ahoy_original__2010s__448__3;https://upcfoodsearch.com/food-products/chocolate-chip-cookies/044000032197/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
cinnamon_toast_crunch,Cinnamon Toast Crunch,,cereal,full_corpus_shell,2010s bridge,2010s,cinnamon_toast_crunch__2010s__512__1,panel_source_candidate,district.schoolnutritionandfitness.com,https://district.schoolnutritionandfitness.com/santaclaritavsfsa/files/labels/Breakfast/Cinnamon_Toast_Crunch_Cereal_200838.pdf,Cinnamon Toast Crunch cereal school nutrition PDF printed 03/21/2013,district.schoolnutritionandfitness.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Crop the ingredient and nutrition panel together; include serving size, net weight, and manufacturer/distributor text if visible.",ingredient_or_nutrition_panel,cinnamon_toast_crunch__2010s__512__1;cinnamon_toast_crunch:cinnamon_toast_crunch__2010s__512__1;https://district.schoolnutritionandfitness.com/santaclaritavsfsa/files/labels/Breakfast/Cinnamon_Toast_Crunch_Cereal_200838.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
dominos_hand_tossed_pepperoni,Domino's Hand Tossed Pepperoni Pizza,,fast food,full_corpus_shell,2010s bridge,2010s,dominos_hand_tossed_pepperoni__2010s__785__1,panel_source_candidate,dominos.com,https://www.dominos.com/assets/derived/pdf/DominosNutritionGuide.pdf,"Domino's Nutrition Guide PDF, January 2015",dominos.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Crop the ingredient and nutrition panel together; include serving size, net weight, and manufacturer/distributor text if visible.",ingredient_or_nutrition_panel,dominos_hand_tossed_pepperoni__2010s__785__1;dominos_hand_tossed_pepperoni:dominos_hand_tossed_pepperoni__2010s__785__1;https://www.dominos.com/assets/derived/pdf/DominosNutritionGuide.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
dr_pepper_original,Dr Pepper Original,,beverages,full_corpus_shell,2010s bridge,2010s,dr_pepper_original__2010s__661__1,panel_source_candidate,sasinc.com,https://www.sasinc.com/wp-content/uploads/2021/09/Pepsico.pdf,PepsiCo beverage nutrition PDF with Dr Pepper facts and ingredients,sasinc.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Crop the ingredient and nutrition panel together; include serving size, net weight, and manufacturer/distributor text if visible.",ingredient_or_nutrition_panel,dr_pepper_original__2010s__661__1;dr_pepper_original:dr_pepper_original__2010s__661__1;https://www.sasinc.com/wp-content/uploads/2021/09/Pepsico.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
dunkin_glazed_donut,Dunkin' Glazed Donut,,fast food,full_corpus_shell,2000s bridge,2000s,dunkin_glazed_donut__2000s__801__1,panel_source_candidate,fastfoodingredients.com,https://www.fastfoodingredients.com/2008/05/03/dunkin-donuts-glazed-munchkin/,"Fast Food Ingredients Dunkin' Donuts Glazed Munchkin transcript, 2008",fastfoodingredients.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,dunkin_glazed_donut__2000s__801__1;dunkin_glazed_donut:dunkin_glazed_donut__2000s__801__1;https://www.fastfoodingredients.com/2008/05/03/dunkin-donuts-glazed-munchkin/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
eggo_homestyle_waffles,Eggo Homestyle Waffles,,frozen foods,full_corpus_shell,2010s bridge,2010s,eggo_homestyle_waffles__2010s__775__1,panel_source_candidate,upcitemdb.com,https://www.upcitemdb.com/upc/38000017148,"UPCItemDB Eggo Mini Homestyle Waffles record, scanned 2019",upcitemdb.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,eggo_homestyle_waffles__2010s__775__1;eggo_homestyle_waffles:eggo_homestyle_waffles__2010s__775__1;https://www.upcitemdb.com/upc/38000017148,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
fig_newtons,Fig Newtons,,cookies,full_corpus_shell,2010s bridge,2010s,fig_newtons__2010s__59__1,panel_source_candidate,walmart.com,https://www.walmart.com/ip/13281445,"Nabisco Fig Newtons Cookies, 14 oz - Walmart",walmart.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,fig_newtons__2010s__59__1;fig_newtons:fig_newtons__2010s__59__1;https://www.walmart.com/ip/13281445,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
frenchs_yellow_mustard,French's Classic Yellow Mustard,,condiments,full_corpus_shell,2010s bridge,2010s,frenchs_yellow_mustard__2010s__682__2,panel_source_candidate,upcfoodsearch.com,https://upcfoodsearch.com/food-products/mustard/041500000312/,French's Classic Yellow Squeeze Bottle Mustard UPC Food Search record,upcfoodsearch.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,frenchs_yellow_mustard__2010s__682__2;frenchs_yellow_mustard:frenchs_yellow_mustard__2010s__682__2;https://upcfoodsearch.com/food-products/mustard/041500000312/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
hidden_valley_ranch_original,Hidden Valley Original Ranch,,condiments,full_corpus_shell,2000s bridge,2000s,hidden_valley_ranch_original__2000s__454__1,panel_source_candidate,upcfoodsearch.com,https://upcfoodsearch.com/food-products/ranch-dressing/071100000214/,"Hidden Valley Ranch Dressing & Topping Original, UPC 071100000214 - UPC Food Search",upcfoodsearch.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,hidden_valley_ranch_original__2000s__454__1;hidden_valley_ranch_original:hidden_valley_ranch_original__2000s__454__1;https://upcfoodsearch.com/food-products/ranch-dressing/071100000214/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
hidden_valley_ranch_original,Hidden Valley Original Ranch,,condiments,full_corpus_shell,2010s bridge,2010s,hidden_valley_ranch_original__2010s__454__1,panel_source_candidate,upcfoodsearch.com,https://upcfoodsearch.com/food-products/ranch-dressing/071100000214/,"Hidden Valley Ranch Dressing & Topping Original, UPC 071100000214 - UPC Food Search",upcfoodsearch.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,hidden_valley_ranch_original__2010s__454__1;hidden_valley_ranch_original:hidden_valley_ranch_original__2010s__454__1;https://upcfoodsearch.com/food-products/ranch-dressing/071100000214/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
hormel_chili_no_beans,Hormel Chili No Beans,,prepared foods,full_corpus_shell,2010s bridge,2010s,hormel_chili_no_beans__2010s__677__1,panel_source_candidate,upcfoodsearch.com,https://upcfoodsearch.com/food-products/canned-chili/037600241939/,Hormel Chili No Beans UPC Food Search record,upcfoodsearch.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,hormel_chili_no_beans__2010s__677__1;hormel_chili_no_beans:hormel_chili_no_beans__2010s__677__1;https://upcfoodsearch.com/food-products/canned-chili/037600241939/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
twinkies,Hostess Twinkies,,snack cakes,full_corpus_shell,2010s bridge,2010s,twinkies__2010s__15__1,panel_source_candidate,upcfoodsearch.com,https://upcfoodsearch.com/food-products/other-pastries/045000001008/,Hostess Twinkies (045000001008) - UPC Food Search,upcfoodsearch.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,twinkies__2010s__15__1;twinkies:twinkies__2010s__15__1;https://upcfoodsearch.com/food-products/other-pastries/045000001008/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
hot_pockets_pepperoni_pizza,Hot Pockets Pepperoni Pizza,,frozen foods,full_corpus_shell,2010s bridge,2010s,hot_pockets_pepperoni_pizza__2010s__84__1,panel_source_candidate,walmart.com,https://www.walmart.com/ip/49866144,"Hot Pockets Pepperoni Pizza Sandwiches, 13 ct Box - Walmart",walmart.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,hot_pockets_pepperoni_pizza__2010s__84__1;hot_pockets_pepperoni_pizza:hot_pockets_pepperoni_pizza__2010s__84__1;https://www.walmart.com/ip/49866144,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
kfc_famous_bowl,KFC Famous Bowl,,fast food,full_corpus_shell,2010s bridge,2010s,kfc_famous_bowl__2010s__700__1,panel_source_candidate,docslib.org,https://docslib.org/doc/513747/kfc-ingredients-pdf,KFC Ingredients PDF mirror with July 17 2012 ingredient list,docslib.org,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,kfc_famous_bowl__2010s__700__1;kfc_famous_bowl:kfc_famous_bowl__2010s__700__1;https://docslib.org/doc/513747/kfc-ingredients-pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
kfc_original_recipe_chicken,KFC Original Recipe Chicken,,fast food,full_corpus_shell,2010s bridge,2010s,kfc_original_recipe_chicken__2010s__765__1,panel_source_candidate,docslib.org,https://docslib.org/doc/513747/kfc-ingredients-pdf,"KFC ingredient list PDF mirror, July 17 2012",docslib.org,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,kfc_original_recipe_chicken__2010s__765__1;kfc_original_recipe_chicken:kfc_original_recipe_chicken__2010s__765__1;https://docslib.org/doc/513747/kfc-ingredients-pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
kit_kat_bar,Kit Kat Bar,,candy,full_corpus_shell,2010s bridge,2010s,kit_kat_bar__2010s__906__1,panel_source_candidate,webstaurantstore.com,https://www.webstaurantstore.com/documents/nutrition/403340007695.pdf,Kit Kat 1.5 oz foodservice product information PDF,webstaurantstore.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,kit_kat_bar__2010s__906__1;kit_kat_bar:kit_kat_bar__2010s__906__1;https://www.webstaurantstore.com/documents/nutrition/403340007695.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
lays_classic,Lay's Classic Potato Chips,,chips,full_corpus_shell,2010s bridge,2010s,lays_classic__2010s__27__1,panel_source_candidate,lays.backend.headless.majestic.dev,https://lays.backend.headless.majestic.dev/products/lays-classic-potato-chips,LAY'S Classic Potato Chips - brand backend product page,lays.backend.headless.majestic.dev,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",39,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,lays_classic__2010s__27__1;lays_classic:lays_classic__2010s__27__1;https://lays.backend.headless.majestic.dev/products/lays-classic-potato-chips,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
