run_id,evidence_id,product_id,product_name,vintage_label,source_domain,source_type,proof_lane,proof_lane_rank,ocr_gap_category,ocr_priority,capture_status,processed_status,original_sha256,processed_sha256,cleanup_actions,ready_for_ocr,candidate_only
panel-capture-v1,cheerios_original_evidence_1,cheerios_original,Cheerios Original,Earliest bounded chapter,flickr.com,panel_source_candidate,,,panel_capture_needed,high,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,ritz_original_crackers__2010s__446__2,ritz_original_crackers,Ritz Original Crackers,2010s bridge,foodrepo.org,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,doritos_nacho_cheese_evidence_0,doritos_nacho_cheese,Doritos Nacho Cheese,1980s or earlier,flickr.com,secondary_context_only,,,readable_panel_photo_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,heinz_tomato_ketchup_evidence_1,heinz_tomato_ketchup,Heinz Tomato Ketchup,1980s or earlier,flickr.com,secondary_context_only,,,readable_panel_photo_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,kraft_macaroni_and_cheese_original_evidence_0,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,1980s or earlier,flickr.com,secondary_context_only,,,readable_panel_photo_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,mcdonalds_big_mac_evidence_0,mcdonalds_big_mac,McDonald's Big Mac,1980s or earlier,flickr.com,secondary_context_only,,,readable_panel_photo_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,mcdonalds_chicken_mcnuggets_evidence_0,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,1980s or earlier,flickr.com,secondary_context_only,,,readable_panel_photo_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,poptarts_frosted_strawberry_evidence_0,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,1980s or earlier,flickr.com,secondary_context_only,,,readable_panel_photo_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,campbells_tomato_soup_evidence_6,campbells_tomato_soup,Campbell's Condensed Tomato Soup,2010s bridge,commons.wikimedia.org,secondary_context_only,,,readable_panel_photo_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,cheerios_original_evidence_7,cheerios_original,Cheerios Original,2000s bridge,americanhistory.si.edu,secondary_context_only,,,readable_panel_photo_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,coca_cola_classic_evidence_2,coca_cola_classic,Coca-Cola Classic,2000s bridge,flickr.com,secondary_context_only,,,readable_panel_photo_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,coca_cola_classic_evidence_5,coca_cola_classic,Coca-Cola Classic,2010s bridge,flickr.com,secondary_context_only,,,readable_panel_photo_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,doritos_nacho_cheese_evidence_6,doritos_nacho_cheese,Doritos Nacho Cheese,2000s bridge,commons.wikimedia.org,secondary_context_only,,,readable_panel_photo_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,heinz_tomato_ketchup_evidence_5,heinz_tomato_ketchup,Heinz Tomato Ketchup,2000s bridge,flickr.com,secondary_context_only,,,readable_panel_photo_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,kraft_macaroni_and_cheese_original_evidence_7,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,2010s bridge,flickr.com,secondary_context_only,,,readable_panel_photo_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,flickr_oreo_harley_2000,oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,2000s package bridge,flickr.com,secondary_context_only,,,readable_panel_photo_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,poptarts_frosted_strawberry_evidence_2,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,2000s bridge,flickr.com,secondary_context_only,,,readable_panel_photo_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
