global_capture_rank,product_capture_rank,priority_id,product_id,product_name,priority_tier,lineage_span_label,source_era_rank,vintage_label,version_id,evidence_id,source_domain,source_url,source_title,source_type,surface_id,surface_label,surface_rank,proof_lane,photo_priority,ocr_priority,ocr_gap_category,ocr_expected_surface,panel_acquisition_state,ocr_access_state,capture_path_field,capture_strategy,crop_target,capture_instruction,claim_gate,publication_image_policy,rights_review_status,image_map_keys,local_private_image_path,processed_private_image_path,panel_crop_note,primary_text_surface,support_text_surface,private_paths_supplied,ready_for_ocr,candidate_only,manual_verified
205,15,cwa_ingredient_priority_201341d4bb0d,twix_bar,Twix Bar,multi_era_lineage,2002-2009,3,2004,cwa_capture_round_ad0bd9112f5e,cwa_surface_b798d10d327293,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2004-twix/,2004 Twix - Maker or date cue,collector_archive_page,maker_or_date,Maker or date cue,5,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,maker_distributor_or_date_cue,private_crop_needed,private_crop_path_needed,private_maker_or_date_crop_path,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.","Capture maker, distributor, copyright, lot, or date cues for identity and timeline confidence.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_b798d10d327293;twix_bar:cwa_surface_b798d10d327293;cwa_capture_round_ad0bd9112f5e:maker_or_date;https://www.candywrapperarchive.com/candy-collector/2004-twix/#maker_or_date,,,,0,1,0,0,1,0
206,16,cwa_ingredient_priority_abe8d68f72ae,twix_bar,Twix Bar,multi_era_lineage,2002-2009,4,2006,cwa_capture_round_1ae89ad91df6,cwa_surface_81023ee04705fc,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2006-twix/,2006 Twix - Ingredient panel,collector_archive_page,ingredient_panel,Ingredient panel,1,primary_ingredient_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,ingredient_panel,private_crop_needed,private_crop_path_needed,private_ingredient_panel_crop_path,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,"Capture the ingredient statement first, with enough wrapper context to preserve product and vintage cues.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_81023ee04705fc;twix_bar:cwa_surface_81023ee04705fc;cwa_capture_round_1ae89ad91df6:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/2006-twix/#ingredient_panel,,,,1,0,0,0,1,0
207,17,cwa_ingredient_priority_a43c2059b92d,twix_bar,Twix Bar,multi_era_lineage,2002-2009,4,2006,cwa_capture_round_1ae89ad91df6,cwa_surface_93bed4d1ea3a35,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2006-twix/,2006 Twix - Nutrition panel,collector_archive_page,nutrition_panel,Nutrition panel,2,primary_nutrition_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,nutrition_panel,private_crop_needed,private_crop_path_needed,private_nutrition_panel_crop_path,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,Capture the nutrition facts and serving-size area after the ingredient panel or when ingredients are absent.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_93bed4d1ea3a35;twix_bar:cwa_surface_93bed4d1ea3a35;cwa_capture_round_1ae89ad91df6:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/2006-twix/#nutrition_panel,,,,1,0,0,0,1,0
208,18,cwa_ingredient_priority_34bd6091f254,twix_bar,Twix Bar,multi_era_lineage,2002-2009,4,2006,cwa_capture_round_1ae89ad91df6,cwa_surface_d8faa2b4f2e4b1,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2006-twix/,2006 Twix - Wrapper back or side text,collector_archive_page,wrapper_back_or_side,Wrapper back or side text,3,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,package_back_side_text,private_crop_needed,private_crop_path_needed,private_wrapper_back_or_side_crop_path,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",Capture readable back/side wrapper text only after checking for ingredient and nutrition panels.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_d8faa2b4f2e4b1;twix_bar:cwa_surface_d8faa2b4f2e4b1;cwa_capture_round_1ae89ad91df6:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/2006-twix/#wrapper_back_or_side,,,,0,1,0,0,1,0
209,19,cwa_ingredient_priority_f571c6b926c2,twix_bar,Twix Bar,multi_era_lineage,2002-2009,4,2006,cwa_capture_round_1ae89ad91df6,cwa_surface_f69bd222a3cf18,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2006-twix/,2006 Twix - Net weight,collector_archive_page,net_weight,Net weight,4,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,net_weight,private_crop_needed,private_crop_path_needed,private_net_weight_crop_path,private_net_weight_crop,Crop net weight and package-size text.,Capture net weight as package-size evidence for later normalization.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_f69bd222a3cf18;twix_bar:cwa_surface_f69bd222a3cf18;cwa_capture_round_1ae89ad91df6:net_weight;https://www.candywrapperarchive.com/candy-collector/2006-twix/#net_weight,,,,0,1,0,0,1,0
210,20,cwa_ingredient_priority_37d8ba8f499c,twix_bar,Twix Bar,multi_era_lineage,2002-2009,4,2006,cwa_capture_round_1ae89ad91df6,cwa_surface_9f41dd9f1d02a6,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2006-twix/,2006 Twix - Maker or date cue,collector_archive_page,maker_or_date,Maker or date cue,5,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,maker_distributor_or_date_cue,private_crop_needed,private_crop_path_needed,private_maker_or_date_crop_path,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.","Capture maker, distributor, copyright, lot, or date cues for identity and timeline confidence.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_9f41dd9f1d02a6;twix_bar:cwa_surface_9f41dd9f1d02a6;cwa_capture_round_1ae89ad91df6:maker_or_date;https://www.candywrapperarchive.com/candy-collector/2006-twix/#maker_or_date,,,,0,1,0,0,1,0
211,21,cwa_ingredient_priority_591e5e74bca4,twix_bar,Twix Bar,multi_era_lineage,2002-2009,5,2009,cwa_capture_round_da74e4fe16fb,cwa_surface_0585d4e30f6f50,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-twix/,2009 Twix - Ingredient panel,collector_archive_page,ingredient_panel,Ingredient panel,1,primary_ingredient_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,ingredient_panel,private_crop_needed,private_crop_path_needed,private_ingredient_panel_crop_path,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,"Capture the ingredient statement first, with enough wrapper context to preserve product and vintage cues.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_0585d4e30f6f50;twix_bar:cwa_surface_0585d4e30f6f50;cwa_capture_round_da74e4fe16fb:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/2009-twix/#ingredient_panel,,,,1,0,0,0,1,0
212,22,cwa_ingredient_priority_ee0bd98be852,twix_bar,Twix Bar,multi_era_lineage,2002-2009,5,2009,cwa_capture_round_da74e4fe16fb,cwa_surface_0210700701d6c4,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-twix/,2009 Twix - Nutrition panel,collector_archive_page,nutrition_panel,Nutrition panel,2,primary_nutrition_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,nutrition_panel,private_crop_needed,private_crop_path_needed,private_nutrition_panel_crop_path,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,Capture the nutrition facts and serving-size area after the ingredient panel or when ingredients are absent.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_0210700701d6c4;twix_bar:cwa_surface_0210700701d6c4;cwa_capture_round_da74e4fe16fb:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/2009-twix/#nutrition_panel,,,,1,0,0,0,1,0
213,23,cwa_ingredient_priority_e02fa56a5972,twix_bar,Twix Bar,multi_era_lineage,2002-2009,5,2009,cwa_capture_round_da74e4fe16fb,cwa_surface_291dce842d172f,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-twix/,2009 Twix - Wrapper back or side text,collector_archive_page,wrapper_back_or_side,Wrapper back or side text,3,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,package_back_side_text,private_crop_needed,private_crop_path_needed,private_wrapper_back_or_side_crop_path,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",Capture readable back/side wrapper text only after checking for ingredient and nutrition panels.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_291dce842d172f;twix_bar:cwa_surface_291dce842d172f;cwa_capture_round_da74e4fe16fb:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/2009-twix/#wrapper_back_or_side,,,,0,1,0,0,1,0
214,24,cwa_ingredient_priority_2ac8ad474df9,twix_bar,Twix Bar,multi_era_lineage,2002-2009,5,2009,cwa_capture_round_da74e4fe16fb,cwa_surface_8f9a9fc3a1b6c6,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-twix/,2009 Twix - Net weight,collector_archive_page,net_weight,Net weight,4,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,net_weight,private_crop_needed,private_crop_path_needed,private_net_weight_crop_path,private_net_weight_crop,Crop net weight and package-size text.,Capture net weight as package-size evidence for later normalization.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_8f9a9fc3a1b6c6;twix_bar:cwa_surface_8f9a9fc3a1b6c6;cwa_capture_round_da74e4fe16fb:net_weight;https://www.candywrapperarchive.com/candy-collector/2009-twix/#net_weight,,,,0,1,0,0,1,0
215,25,cwa_ingredient_priority_42dc6d0a4ab9,twix_bar,Twix Bar,multi_era_lineage,2002-2009,5,2009,cwa_capture_round_da74e4fe16fb,cwa_surface_3cc708340b75de,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-twix/,2009 Twix - Maker or date cue,collector_archive_page,maker_or_date,Maker or date cue,5,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,maker_distributor_or_date_cue,private_crop_needed,private_crop_path_needed,private_maker_or_date_crop_path,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.","Capture maker, distributor, copyright, lot, or date cues for identity and timeline confidence.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_3cc708340b75de;twix_bar:cwa_surface_3cc708340b75de;cwa_capture_round_da74e4fe16fb:maker_or_date;https://www.candywrapperarchive.com/candy-collector/2009-twix/#maker_or_date,,,,0,1,0,0,1,0
216,1,cwa_ingredient_priority_5b381ada3dc7,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,1,1939,cwa_capture_round_47744bc31a5f,cwa_surface_5a48f033a35336,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1939-milky-way/,1939 Milky Way - Ingredient panel,collector_archive_page,ingredient_panel,Ingredient panel,1,primary_ingredient_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,ingredient_panel,private_crop_needed,private_crop_path_needed,private_ingredient_panel_crop_path,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,"Capture the ingredient statement first, with enough wrapper context to preserve product and vintage cues.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_5a48f033a35336;milky_way_bar:cwa_surface_5a48f033a35336;cwa_capture_round_47744bc31a5f:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/1939-milky-way/#ingredient_panel,,,,1,0,0,0,1,0
217,2,cwa_ingredient_priority_c5652c5d5e95,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,1,1939,cwa_capture_round_47744bc31a5f,cwa_surface_e0689e7367773f,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1939-milky-way/,1939 Milky Way - Nutrition panel,collector_archive_page,nutrition_panel,Nutrition panel,2,primary_nutrition_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,nutrition_panel,private_crop_needed,private_crop_path_needed,private_nutrition_panel_crop_path,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,Capture the nutrition facts and serving-size area after the ingredient panel or when ingredients are absent.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_e0689e7367773f;milky_way_bar:cwa_surface_e0689e7367773f;cwa_capture_round_47744bc31a5f:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/1939-milky-way/#nutrition_panel,,,,1,0,0,0,1,0
218,3,cwa_ingredient_priority_b29c882f499b,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,1,1939,cwa_capture_round_47744bc31a5f,cwa_surface_c36c11d70f27e4,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1939-milky-way/,1939 Milky Way - Wrapper back or side text,collector_archive_page,wrapper_back_or_side,Wrapper back or side text,3,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,package_back_side_text,private_crop_needed,private_crop_path_needed,private_wrapper_back_or_side_crop_path,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",Capture readable back/side wrapper text only after checking for ingredient and nutrition panels.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_c36c11d70f27e4;milky_way_bar:cwa_surface_c36c11d70f27e4;cwa_capture_round_47744bc31a5f:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/1939-milky-way/#wrapper_back_or_side,,,,0,1,0,0,1,0
219,4,cwa_ingredient_priority_060f016fe119,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,1,1939,cwa_capture_round_47744bc31a5f,cwa_surface_f55c36335f9fe6,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1939-milky-way/,1939 Milky Way - Net weight,collector_archive_page,net_weight,Net weight,4,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,net_weight,private_crop_needed,private_crop_path_needed,private_net_weight_crop_path,private_net_weight_crop,Crop net weight and package-size text.,Capture net weight as package-size evidence for later normalization.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_f55c36335f9fe6;milky_way_bar:cwa_surface_f55c36335f9fe6;cwa_capture_round_47744bc31a5f:net_weight;https://www.candywrapperarchive.com/candy-collector/1939-milky-way/#net_weight,,,,0,1,0,0,1,0
220,5,cwa_ingredient_priority_486772435128,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,1,1939,cwa_capture_round_47744bc31a5f,cwa_surface_d4661fffdb23d8,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1939-milky-way/,1939 Milky Way - Maker or date cue,collector_archive_page,maker_or_date,Maker or date cue,5,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,maker_distributor_or_date_cue,private_crop_needed,private_crop_path_needed,private_maker_or_date_crop_path,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.","Capture maker, distributor, copyright, lot, or date cues for identity and timeline confidence.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_d4661fffdb23d8;milky_way_bar:cwa_surface_d4661fffdb23d8;cwa_capture_round_47744bc31a5f:maker_or_date;https://www.candywrapperarchive.com/candy-collector/1939-milky-way/#maker_or_date,,,,0,1,0,0,1,0
221,6,cwa_ingredient_priority_fff118da4272,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,2,1940s,cwa_capture_round_769541b1c79e,cwa_surface_2b0aae0585a04d,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-milky-way/,1940s Milky Way - Ingredient panel,collector_archive_page,ingredient_panel,Ingredient panel,1,primary_ingredient_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,ingredient_panel,private_crop_needed,private_crop_path_needed,private_ingredient_panel_crop_path,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,"Capture the ingredient statement first, with enough wrapper context to preserve product and vintage cues.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_2b0aae0585a04d;milky_way_bar:cwa_surface_2b0aae0585a04d;cwa_capture_round_769541b1c79e:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/1940s-milky-way/#ingredient_panel,,,,1,0,0,0,1,0
222,7,cwa_ingredient_priority_9ed0c09305be,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,2,1940s,cwa_capture_round_769541b1c79e,cwa_surface_a3e0ab382b961f,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-milky-way/,1940s Milky Way - Nutrition panel,collector_archive_page,nutrition_panel,Nutrition panel,2,primary_nutrition_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,nutrition_panel,private_crop_needed,private_crop_path_needed,private_nutrition_panel_crop_path,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,Capture the nutrition facts and serving-size area after the ingredient panel or when ingredients are absent.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_a3e0ab382b961f;milky_way_bar:cwa_surface_a3e0ab382b961f;cwa_capture_round_769541b1c79e:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/1940s-milky-way/#nutrition_panel,,,,1,0,0,0,1,0
223,8,cwa_ingredient_priority_4e5e59f0ce80,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,2,1940s,cwa_capture_round_769541b1c79e,cwa_surface_a4a787a1e450d2,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-milky-way/,1940s Milky Way - Wrapper back or side text,collector_archive_page,wrapper_back_or_side,Wrapper back or side text,3,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,package_back_side_text,private_crop_needed,private_crop_path_needed,private_wrapper_back_or_side_crop_path,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",Capture readable back/side wrapper text only after checking for ingredient and nutrition panels.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_a4a787a1e450d2;milky_way_bar:cwa_surface_a4a787a1e450d2;cwa_capture_round_769541b1c79e:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/1940s-milky-way/#wrapper_back_or_side,,,,0,1,0,0,1,0
224,9,cwa_ingredient_priority_1af21cc400f8,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,2,1940s,cwa_capture_round_769541b1c79e,cwa_surface_a725c05e9f4def,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-milky-way/,1940s Milky Way - Net weight,collector_archive_page,net_weight,Net weight,4,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,net_weight,private_crop_needed,private_crop_path_needed,private_net_weight_crop_path,private_net_weight_crop,Crop net weight and package-size text.,Capture net weight as package-size evidence for later normalization.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_a725c05e9f4def;milky_way_bar:cwa_surface_a725c05e9f4def;cwa_capture_round_769541b1c79e:net_weight;https://www.candywrapperarchive.com/candy-collector/1940s-milky-way/#net_weight,,,,0,1,0,0,1,0
225,10,cwa_ingredient_priority_dfd75e5f2155,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,2,1940s,cwa_capture_round_769541b1c79e,cwa_surface_8e56fc4e289f5e,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-milky-way/,1940s Milky Way - Maker or date cue,collector_archive_page,maker_or_date,Maker or date cue,5,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,maker_distributor_or_date_cue,private_crop_needed,private_crop_path_needed,private_maker_or_date_crop_path,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.","Capture maker, distributor, copyright, lot, or date cues for identity and timeline confidence.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_8e56fc4e289f5e;milky_way_bar:cwa_surface_8e56fc4e289f5e;cwa_capture_round_769541b1c79e:maker_or_date;https://www.candywrapperarchive.com/candy-collector/1940s-milky-way/#maker_or_date,,,,0,1,0,0,1,0
226,11,cwa_ingredient_priority_a29e3531273a,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,3,1950s,cwa_capture_round_c651fff27a75,cwa_surface_f023592a204d58,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950s-milky-way-2/,1950s Milky Way - Ingredient panel,collector_archive_page,ingredient_panel,Ingredient panel,1,primary_ingredient_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,ingredient_panel,private_crop_needed,private_crop_path_needed,private_ingredient_panel_crop_path,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,"Capture the ingredient statement first, with enough wrapper context to preserve product and vintage cues.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_f023592a204d58;milky_way_bar:cwa_surface_f023592a204d58;cwa_capture_round_c651fff27a75:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/1950s-milky-way-2/#ingredient_panel,,,,1,0,0,0,1,0
227,12,cwa_ingredient_priority_9dc11a3e11a7,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,3,1950s,cwa_capture_round_c651fff27a75,cwa_surface_4efead8bf070d8,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950s-milky-way-2/,1950s Milky Way - Nutrition panel,collector_archive_page,nutrition_panel,Nutrition panel,2,primary_nutrition_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,nutrition_panel,private_crop_needed,private_crop_path_needed,private_nutrition_panel_crop_path,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,Capture the nutrition facts and serving-size area after the ingredient panel or when ingredients are absent.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_4efead8bf070d8;milky_way_bar:cwa_surface_4efead8bf070d8;cwa_capture_round_c651fff27a75:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/1950s-milky-way-2/#nutrition_panel,,,,1,0,0,0,1,0
228,13,cwa_ingredient_priority_02bddb50715f,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,3,1950s,cwa_capture_round_c651fff27a75,cwa_surface_d39d479b3a31c4,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950s-milky-way-2/,1950s Milky Way - Wrapper back or side text,collector_archive_page,wrapper_back_or_side,Wrapper back or side text,3,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,package_back_side_text,private_crop_needed,private_crop_path_needed,private_wrapper_back_or_side_crop_path,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",Capture readable back/side wrapper text only after checking for ingredient and nutrition panels.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_d39d479b3a31c4;milky_way_bar:cwa_surface_d39d479b3a31c4;cwa_capture_round_c651fff27a75:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/1950s-milky-way-2/#wrapper_back_or_side,,,,0,1,0,0,1,0
229,14,cwa_ingredient_priority_7263500321b1,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,3,1950s,cwa_capture_round_c651fff27a75,cwa_surface_96e6b8aab86d7f,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950s-milky-way-2/,1950s Milky Way - Net weight,collector_archive_page,net_weight,Net weight,4,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,net_weight,private_crop_needed,private_crop_path_needed,private_net_weight_crop_path,private_net_weight_crop,Crop net weight and package-size text.,Capture net weight as package-size evidence for later normalization.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_96e6b8aab86d7f;milky_way_bar:cwa_surface_96e6b8aab86d7f;cwa_capture_round_c651fff27a75:net_weight;https://www.candywrapperarchive.com/candy-collector/1950s-milky-way-2/#net_weight,,,,0,1,0,0,1,0
230,15,cwa_ingredient_priority_552fa71bbad3,milky_way_bar,Milky Way Bar,multi_era_lineage,1939-1958,3,1950s,cwa_capture_round_c651fff27a75,cwa_surface_f0eaac8891e425,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950s-milky-way-2/,1950s Milky Way - Maker or date cue,collector_archive_page,maker_or_date,Maker or date cue,5,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,maker_distributor_or_date_cue,private_crop_needed,private_crop_path_needed,private_maker_or_date_crop_path,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.","Capture maker, distributor, copyright, lot, or date cues for identity and timeline confidence.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_f0eaac8891e425;milky_way_bar:cwa_surface_f0eaac8891e425;cwa_capture_round_c651fff27a75:maker_or_date;https://www.candywrapperarchive.com/candy-collector/1950s-milky-way-2/#maker_or_date,,,,0,1,0,0,1,0
