batch_id,batch_product_id,row_number,product_id,product_name,evidence_id,source_url,source_owner,source_title,display_lane,public_display_decision,image_display_policy,rights_status,upgrade_priority,linked_vintages,linked_years,capture_strategy,crop_target,ocr_expected_surface,private_image_map_keys,allowed_public_output,success_criteria,next_action
pilot_capture_1a231caae3ef64,mcdonalds_big_mac,6,mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_3,https://www.flickr.com/photos/jasonliebigstuff/16377543110,www.flickr.com,"McDonald's Big Mac styrofoam restaurant packaging, circa 1990s - Flickr",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,1990s,1995,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_big_mac_evidence_3;mcdonalds_big_mac:mcdonalds_big_mac_evidence_3;https://www.flickr.com/photos/jasonliebigstuff/16377543110,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_6555b060f898a1,mcdonalds_big_mac,1,mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_1,https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,grist.org,McDonald's USA Nutrition Facts for Popular Menu Items PDF mirror,source_page_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",68,earliest_verified_label;2000s;2010s,1950;2005;2015,source_page_screenshot,ingredient statement panel crop with enough surrounding package context for SKU/date review,ingredient_panel,mcdonalds_big_mac_evidence_1;mcdonalds_big_mac:mcdonalds_big_mac_evidence_1;https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Open the source page, classify the visible product/photo role, and decide whether a panel crop exists."
pilot_capture_df6e6e895b5e78,mcdonalds_chicken_mcnuggets,1,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_4,https://s3.amazonaws.com/saveoneverything_assets/pdfs/1376490717-mcdonalds-ingredientslist.pdf,s3.amazonaws.com,McDonald's USA Ingredients Listing for Popular Menu Items - archived PDF mirror,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,2000s;2010s,2005;2015,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_chicken_mcnuggets_evidence_4;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_4;https://s3.amazonaws.com/saveoneverything_assets/pdfs/1376490717-mcdonalds-ingredientslist.pdf,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_df6e6e895b5e78,mcdonalds_chicken_mcnuggets,2,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_5,https://www.canceredinstitute.org/uploads/2/3/8/8/23883109/mcdonalds_ingredientslist.pdf,www.canceredinstitute.org,McDonald's USA Ingredients Listing for Popular Menu Items PDF mirror - McNuggets,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,2000s;2010s,2005;2015,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_chicken_mcnuggets_evidence_5;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_5;https://www.canceredinstitute.org/uploads/2/3/8/8/23883109/mcdonalds_ingredientslist.pdf,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_df6e6e895b5e78,mcdonalds_chicken_mcnuggets,3,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_6,https://krissyowens.com/wp-content/uploads/2017/09/McDonalds-Allergen-Guide.pdf,krissyowens.com,McDonald's Allergen Guide PDF mirror,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,2010s,2015,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_chicken_mcnuggets_evidence_6;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_6;https://krissyowens.com/wp-content/uploads/2017/09/McDonalds-Allergen-Guide.pdf,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_df6e6e895b5e78,mcdonalds_chicken_mcnuggets,4,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_7,https://www.mcdonalds.com/us/en-us/product/chicken-mcnuggets-4-piece.html,www.mcdonalds.com,4 Piece Chicken McNuggets with All White Meat Chicken - McDonald's,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_chicken_mcnuggets_evidence_7;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_7;https://www.mcdonalds.com/us/en-us/product/chicken-mcnuggets-4-piece.html,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_df6e6e895b5e78,mcdonalds_chicken_mcnuggets,5,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_8,https://www.mcdonalds.com/us/en-us/product/chicken-mcnuggets-50-piece.html,www.mcdonalds.com,McDonald's Chicken McNuggets 50 Piece official product page,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_chicken_mcnuggets_evidence_8;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_8;https://www.mcdonalds.com/us/en-us/product/chicken-mcnuggets-50-piece.html,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_df6e6e895b5e78,mcdonalds_chicken_mcnuggets,6,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_0,https://www.flickr.com/photos/jasonliebigstuff/6781604892/,www.flickr.com,McDonald's Chicken McNuggets 20-piece box - 1983-1985 collector photo,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;1980s_or_earlier,1950;1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_chicken_mcnuggets_evidence_0;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_0;https://www.flickr.com/photos/jasonliebigstuff/6781604892/,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_df6e6e895b5e78,mcdonalds_chicken_mcnuggets,7,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_1,https://www.flickr.com/photos/jasonliebigstuff/6927723645,www.flickr.com,"McDonald's Chicken McNuggets 9-piece box, later 1980s - Flickr",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,All rights reserved per Flickr search result.,104,earliest_verified_label;1980s_or_earlier,1950;1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_chicken_mcnuggets_evidence_1;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_1;https://www.flickr.com/photos/jasonliebigstuff/6927723645,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_df6e6e895b5e78,mcdonalds_chicken_mcnuggets,8,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_3,https://www.flickr.com/photos/jasonliebigstuff/15944791963,www.flickr.com,McDonald's Chicken McNuggets styrofoam packaging - circa 1980s collector photo,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,1980s_or_earlier,1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_chicken_mcnuggets_evidence_3;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_3;https://www.flickr.com/photos/jasonliebigstuff/15944791963,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_145e3fa3ff33ed,mcdonalds_chicken_mcnuggets,1,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,mcdonalds_chicken_mcnuggets_evidence_2,https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,grist.org,McDonald's USA Nutrition Facts for Popular Menu Items PDF mirror - McNuggets rows,source_page_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",68,earliest_verified_label;2000s;2010s,1950;2005;2015,source_page_screenshot,ingredient statement panel crop with enough surrounding package context for SKU/date review,ingredient_panel,mcdonalds_chicken_mcnuggets_evidence_2;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_2;https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Open the source page, classify the visible product/photo role, and decide whether a panel crop exists."
